transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,year,month,month_name,year_month
T9856,U144,2021-10-27,Expense,Food,2228.0,UPI,Ahmedabad,Grocery shopping,2021,10,oct.,2021-10
T8033,U129,2024-09-05,Income,Salary,38533.0,Unknown,AHM,,2024,9,sep.,2024-09
T12637,U001,2021-03-12,Expense,Food,8434.0,Card,Hyderabad,Medicine,2021,3,mar.,2021-03
T12163,U104,2023-12-06,Expense,Rent,1853.0,Card,Kolkata,Train ticket,2023,12,dic.,2023-12
T9965,U023,2021-05-21,Income,Others,10125.0,UPI,jaipur,,2021,5,may.,2021-05
T11244,U110,2023-05-23,Expense,Food,123.0,Bank Transfer,,test,2023,5,may.,2023-05
T3259,U124,2022-01-08,Expense,Travel,5337.0,Cash,Jaipur,asdfgh,2022,1,ene.,2022-01
T3926,U135,2024-01-29,Expense,Education,7537.0,Bank Transfer,,...,2024,1,ene.,2024-01
T12164,U029,2022-09-16,Expense,Utilities,2887.0,Card,CHE,!!!,2022,9,sep.,2022-09
T8902,U091,2022-09-01,Expense,Food,2417.0,UPI,Chennai,Internet bill,2022,9,sep.,2022-09
T12111,U098,2021-12-26,Expense,Travel,4060.0,Bank Transfr,CHENNAI,Books,2021,12,dic.,2021-12
T11598,U032,2021-10-16,Expense,Food,4303.0,UPI,Pune,Electricity bill,2021,10,oct.,2021-10
T12756,U109,2024-08-01,Expense,Food,4467.0,Cash,,,2024,8,ago.,2024-08
T2842,U021,2023-10-05,Income,Unknown,62035.0,Bank Transfr,jaipur,,2023,10,oct.,2023-10
T10239,U038,2024-03-24,Income,Salary,22040.0,Cash,HYD,Lunch,2024,3,mar.,2024-03
T5675,U006,2021-09-26,Expense,Unknown,8687.0,UPI,Bangalore,misc,2021,9,sep.,2021-09
T11027,U037,2023-10-19,Income,Others,55732.0,Unknown,mumbai,Fixed deposit,2023,10,oct.,2023-10
T2601,U001,2024-09-04,Expense,Rent,8336.0,Unknown,Bangalore,Online course,2024,9,sep.,2024-09
T12301,U136,2024-02-18,Expense,Travel,-1000.0,UPI,,Shopping,2024,2,feb.,2024-02
T9586,U075,2021-08-02,Expense,Utilities,2104.0,Bank_Transfer,BAN,Books,2021,8,ago.,2021-08
T10391,U068,2022-12-30,Expense,Education,4228.0,Card,LUCKNOW,Doctor consultation,2022,12,dic.,2022-12
T4546,U070,2024-06-07,Expense,Rent,36190.0,UPI,LUC,,2024,6,jun.,2024-06
T0878,U085,2024-04-19,Expense,Utilities,6488.0,Unknown,HYD,EMI payment,2024,4,abr.,2024-04
T10156,U060,2023-08-20,Income,Others,38336.0,UPI,KOL,misc,2023,8,ago.,2023-08
T5567,U003,2022-08-01,Expense,Food,2075.0,Card,chennai,Uber ride,2022,8,ago.,2022-08
T7884,U050,2024-08-29,Expense,Food,4027.0,Cash,Bangalore,Lunch,2024,8,ago.,2024-08
T12713,U084,2022-07-16,Expense,Education,-500.0,Crd,CHE,Monthly rent payment,2022,7,jul.,2022-07
T7602,U053,2021-06-09,Expense,Food,2081.0,Card,MUMBAI,,2021,6,jun.,2021-06
T8388,U083,2022-06-05,Expense,Food,3297.0,Bank Transfer,Ahmedabad,misc,2022,6,jun.,2022-06
T13255,U073,2022-06-11,Expense,Food,4424.0,Bank Transfr,,,2022,6,jun.,2022-06
T11937,U132,2022-09-29,Expense,Food,6082.0,Cash,,Petrol,2022,9,sep.,2022-09
T4312,U065,2021-10-24,Income,Salary,58626.0,Cash,delhi,Grocery shopping,2021,10,oct.,2021-10
T2549,U047,2022-05-19,Expense,Food,3387.0,Bank Transfr,KOLKATA,Doctor consultation,2022,5,may.,2022-05
T13525,U149,2021-12-29,Expense,Others,7781.0,Card,bangalore,Doctor consultation,2021,12,dic.,2021-12
T10219,U138,2023-11-08,Income,Salary,50508.0,Bank_Transfer,hyderabad,Fixed deposit,2023,11,nov.,2023-11
T1958,U150,2024-11-29,Expense,Health,2420.0,UPI,Mumbai,Restaurant dinner,2024,11,nov.,2024-11
T4834,U051,2021-01-21,Expense,Entertainment,2871.0,Card,delhi,Online course,2021,1,ene.,2021-01
T7063,U074,2023-03-20,Expense,Entertainment,4713.0,Banktransfer,Chennai,Uber ride,2023,3,mar.,2023-03
T12621,U017,2024-12-21,Expense,Rent,34917.0,Bank Transfer,JAI,misc,2024,12,dic.,2024-12
T9767,U043,2022-08-21,Expense,Utilities,2534.0,Bank Transfer,BAN,,2022,8,ago.,2022-08
T0570,U130,2023-12-13,Expense,Utilities,6715.0,Card,AHM,,2023,12,dic.,2023-12
T1325,U085,2024-12-08,Expense,Rent,603.0,Crd,hyderabad,,2024,12,dic.,2024-12
T11177,U084,2024-10-14,Income,Investment,61673.0,Cash,pune,Train ticket,2024,10,oct.,2024-10
T7916,U087,2021-02-16,Expense,Food,2343.0,Card,LUC,,2021,2,feb.,2021-02
T2291,U134,2024-12-24,Expense,Food,3651.0,Cash,BANGALORE,,2024,12,dic.,2024-12
T7373,U015,2022-11-26,Expense,Utilities,3749.0,Cash,MUM,Lunch,2022,11,nov.,2022-11
T5125,U097,2023-08-19,Expense,Entertainment,4708.0,Cash,Kolkata,Grocery shopping,2023,8,ago.,2023-08
T4167,U080,2022-09-04,Expense,Health,4643.0,Cash,HYDERABAD,Lunch,2022,9,sep.,2022-09
T6191,U093,2024-02-26,Expense,Health,6070.0,Cash,CHE,Electricity bill,2024,2,feb.,2024-02
T5858,U042,2023-10-17,Income,Bonus,31267.0,Cash,LUC,Electricity bill,2023,10,oct.,2023-10
T3445,U137,2024-08-11,Expense,Food,4418.0,Cash,AHM,Movie tickets,2024,8,ago.,2024-08
T4459,U116,2021-02-06,Expense,Travel,9727.0,UPI,JAI,,2021,2,feb.,2021-02
T12769,U079,2021-11-15,Expense,Education,1660.0,UPI,KOLKATA,Shopping,2021,11,nov.,2021-11
T0801,U009,2024-07-30,Expense,Rent,1846.0,Crd,bangalore,Lunch,2024,7,jul.,2024-07
T5474,U063,2022-12-07,Expense,Rent,15334.0,Cash,DEL,Gym membership,2022,12,dic.,2022-12
T9301,U145,2023-11-07,Expense,Rent,7326.0,UPI,,Online course,2023,11,nov.,2023-11
T2075,U135,2023-09-29,Expense,Food,1248.0,Banktransfer,lucknow,,2023,9,sep.,2023-09
T6458,U132,2023-04-10,Expense,Utilities,3388.0,Bank Transfr,Chennai,misc,2023,4,abr.,2023-04
T4809,U110,2024-09-21,Expense,Entertainment,4169.0,Card,BANGALORE,,2024,9,sep.,2024-09
T13850,U139,2023-12-24,Expense,Food,2098.0,UPI,,,2023,12,dic.,2023-12
T9919,U104,2024-09-26,Expense,Food,4225.0,Card,Kolkata,Internet bill,2024,9,sep.,2024-09
T4362,U121,2023-06-07,Expense,Travel,5192.0,Bank_Transfer,DELHI,!!!,2023,6,jun.,2023-06
T5955,U133,2022-01-22,Expense,Rent,4635.0,UPI,CHE,Monthly rent payment,2022,1,ene.,2022-01
T12309,U024,2023-12-18,Expense,Rent,12484.0,Crd,BAN,,2023,12,dic.,2023-12
T4697,U004,2022-12-07,Expense,Utilities,6521.0,Bank_Transfer,Kolkata,Coffee,2022,12,dic.,2022-12
T9732,U148,2023-02-27,Expense,Rent,18868.0,UPI,jaipur,Doctor consultation,2023,2,feb.,2023-02
T2007,U090,2024-02-22,Income,Freelance,38115.0,Cash,Lucknow,test,2024,2,feb.,2024-02
T0956,U049,2023-08-08,Expense,Travel,559.0,Cash,KOLKATA,Books,2023,8,ago.,2023-08
T5414,U136,2023-09-09,Expense,Utilities,9778.0,Card,BANGALORE,!!!,2023,9,sep.,2023-09
T8156,U061,2021-09-02,Expense,Unknown,4232.0,Bank Transfer,,,2021,9,sep.,2021-09
T2328,U006,2024-08-13,Expense,Travel,7543.0,Cash,JAIPUR,Lunch,2024,8,ago.,2024-08
T9189,U022,2022-01-21,Income,Bonus,48281.0,UPI,,...,2022,1,ene.,2022-01
T4582,U087,2024-08-25,Expense,Rent,9462.0,Bank_Transfer,JAIPUR,test,2024,8,ago.,2024-08
T9191,U040,2024-03-31,Expense,Rent,6386.0,Card,Bangalore,xyz123,2024,3,mar.,2024-03
T2159,U026,2023-07-20,Expense,Food,7230.0,Bank Transfer,delhi,Restaurant dinner,2023,7,jul.,2023-07
T1378,U015,2024-10-09,Expense,Utilities,8349.0,Crd,JAI,Restaurant dinner,2024,10,oct.,2024-10
T6133,U131,2022-03-02,Expense,Utilities,5681.0,Banktransfer,bangalore,Restaurant dinner,2022,3,mar.,2022-03
T8242,U113,2021-11-20,Income,Investment,13016.0,Card,KOLKATA,Train ticket,2021,11,nov.,2021-11
T10800,U037,2022-05-16,Expense,Rent,9691.0,Card,Chennai,Internet bill,2022,5,may.,2022-05
T13719,U060,2024-08-20,Expense,Rent,9688.0,Cash,BANGALORE,Uber ride,2024,8,ago.,2024-08
T2825,U026,2024-02-13,Expense,Rent,25526.0,Card,Hyderabad,Gym membership,2024,2,feb.,2024-02
T11492,U133,2021-12-16,Income,Investment,36033.0,Card,ahmedabad,...,2021,12,dic.,2021-12
T2096,U095,2024-09-13,Expense,Travel,7684.0,Bank Transfr,,Medicine,2024,9,sep.,2024-09
T1169,U005,2021-11-16,Expense,Food,2231.0,Cash,Ahmedabad,Grocery shopping,2021,11,nov.,2021-11
T5719,U046,2024-11-26,Expense,Food,4898.0,Crd,JAIPUR,,2024,11,nov.,2024-11
T2243,U148,2024-08-27,Expense,Rent,42663.0,Banktransfer,Delhi,,2024,8,ago.,2024-08
T7487,U109,2022-08-11,Expense,Travel,1963.0,UPI,JAI,Monthly rent payment,2022,8,ago.,2022-08
T13286,U042,2021-12-18,Expense,Entertainment,3596.0,UPI,DELHI,Internet bill,2021,12,dic.,2021-12
T13945,U132,2021-10-15,Expense,Food,269.0,Bank Transfer,Ahmedabad,Books,2021,10,oct.,2021-10
T3918,U123,2021-07-22,Expense,Food,2437.0,UPI,JAI,,2021,7,jul.,2021-07
T3576,U026,2021-10-31,Expense,Rent,1643.0,Cash,Ahmedabad,ATM withdrawal,2021,10,oct.,2021-10
T7977,U147,2021-01-01,Expense,Travel,6381.0,Card,jaipur,Gym membership,2021,1,ene.,2021-01
T2449,U028,2022-04-16,Expense,Travel,9888.0,Bank Transfer,DEL,Shopping,2022,4,abr.,2022-04
T7675,U015,2022-01-18,Expense,Entertainment,6311.0,Cash,hyderabad,,2022,1,ene.,2022-01
T2680,U104,2021-02-22,Expense,Rent,4801.0,UPI,,Coffee,2021,2,feb.,2021-02
T10693,U142,2023-10-09,Expense,Rent,42113.0,Cash,BANGALORE,Medicine,2023,10,oct.,2023-10
T1975,U027,2022-10-07,Expense,Savings,5741.0,Banktransfer,HYD,Electricity bill,2022,10,oct.,2022-10
T5019,U074,2023-04-23,Expense,Rent,16857.0,Card,JAIPUR,,2023,4,abr.,2023-04
T6686,U009,2021-08-26,Expense,Education,7656.0,Bank Transfer,,Electricity bill,2021,8,ago.,2021-08
T11221,U115,2022-04-17,Expense,Unknown,5615.0,Card,chennai,misc,2022,4,abr.,2022-04
T1802,U062,2023-06-04,Expense,Education,999999999.0,Card,HYD,Online course,2023,6,jun.,2023-06
T5200,U011,2021-01-29,Income,Freelance,59567.0,Cash,PUN,Shopping,2021,1,ene.,2021-01
T12346,U107,2021-01-24,Income,Unknown,60673.0,Cash,,Shopping,2021,1,ene.,2021-01
T11403,U027,2023-06-03,Expense,Food,2067.0,UPI,ahmedabad,Medicine,2023,6,jun.,2023-06
T6991,U056,2021-03-05,Expense,Rent,1161.0,Card,delhi,test,2021,3,mar.,2021-03
T12129,U084,2022-05-14,Expense,Utilities,4618.0,UPI,,,2022,5,may.,2022-05
T5623,U066,2021-07-16,Expense,Travel,7752.0,Cash,Jaipur,misc,2021,7,jul.,2021-07
T12460,U079,2024-02-07,Expense,Travel,6014.0,Card,,Train ticket,2024,2,feb.,2024-02
T4466,U029,2021-12-07,Expense,Education,8854.0,Bank Transfer,Kolkata,,2021,12,dic.,2021-12
T1921,U055,2023-10-01,Expense,Travel,5250.0,Card,mumbai,,2023,10,oct.,2023-10
T0702,U083,2024-02-28,Expense,Rent,23517.0,Banktransfer,delhi,,2024,2,feb.,2024-02
T3424,U065,2021-10-21,Expense,Rent,3764.0,Crd,Bangalore,Lunch,2021,10,oct.,2021-10
T11619,U045,2023-01-11,Expense,Travel,575.0,Cash,Lucknow,Restaurant dinner,2023,1,ene.,2023-01
T8474,U066,2021-12-16,Expense,Travel,9736.0,Bank_Transfer,KOLKATA,Uber ride,2021,12,dic.,2021-12
T6216,U041,2022-10-15,Expense,Rent,40986.0,Cash,kolkata,ATM withdrawal,2022,10,oct.,2022-10
T5321,U127,2023-01-14,Expense,Rent,15227.0,Cash,LUCKNOW,Petrol,2023,1,ene.,2023-01
T4677,U111,2021-12-03,Expense,Education,7215.0,Card,pune,asdfgh,2021,12,dic.,2021-12
T4584,U129,2021-08-19,Expense,Rent,20747.0,Crd,,Restaurant dinner,2021,8,ago.,2021-08
T5532,U120,2024-08-21,Expense,Unknown,5959.0,Cash,KOLKATA,Restaurant dinner,2024,8,ago.,2024-08
T6467,U054,2022-07-20,Expense,Food,124.0,Bank_Transfer,HYDERABAD,Fixed deposit,2022,7,jul.,2022-07
T3458,U134,2021-10-04,Expense,Food,2624.0,Cash,kolkata,Uber ride,2021,10,oct.,2021-10
T8352,U005,2022-01-08,Expense,Food,3737.0,Bank_Transfer,lucknow,test,2022,1,ene.,2022-01
T2259,U100,2023-09-04,Expense,Travel,132.0,Cash,HYDERABAD,Shopping,2023,9,sep.,2023-09
T6286,U123,2024-11-06,Income,Freelance,73343.0,Banktransfer,MUM,Petrol,2024,11,nov.,2024-11
T13198,U003,2023-01-02,Expense,Entertainment,7824.0,Bank_Transfer,JAIPUR,EMI payment,2023,1,ene.,2023-01
T3871,U129,2021-08-09,Expense,Travel,-500.0,UPI,mumbai,Doctor consultation,2021,8,ago.,2021-08
T7948,U058,2024-06-05,Income,Investment,17178.0,Crd,MUMBAI,Electricity bill,2024,6,jun.,2024-06
T1098,U045,2023-03-19,Expense,Travel,8557.0,Bank Transfer,Ahmedabad,xyz123,2023,3,mar.,2023-03
T7969,U014,2022-03-14,Expense,Savings,3176.0,Card,HYD,Monthly rent payment,2022,3,mar.,2022-03
T10886,U051,2023-05-28,Expense,Travel,9072.0,Bank_Transfer,DEL,Monthly rent payment,2023,5,may.,2023-05
T5765,U128,2022-02-03,Expense,Utilities,1052.0,Bank Transfer,mumbai,,2022,2,feb.,2022-02
T1647,U003,2021-03-09,Expense,Travel,742.0,UPI,kolkata,,2021,3,mar.,2021-03
T8990,U033,2021-07-09,Expense,Rent,14746.0,Bank Transfer,KOLKATA,Shopping,2021,7,jul.,2021-07
T0948,U121,2023-04-27,Expense,Health,3412.0,Cash,MUMBAI,Shopping,2023,4,abr.,2023-04
T12039,U048,2022-06-15,Expense,Rent,34196.0,Bank_Transfer,MUM,asdfgh,2022,6,jun.,2022-06
T3054,U086,2021-06-21,Expense,Entertainment,7848.0,Bank Transfer,AHM,Coffee,2021,6,jun.,2021-06
T6512,U035,2023-08-03,Expense,Entertainment,6997.0,Card,AHM,Petrol,2023,8,ago.,2023-08
T12662,U044,2022-09-15,Expense,Rent,6462.0,Card,HYDERABAD,xyz123,2022,9,sep.,2022-09
T9557,U145,2022-12-23,Expense,Rent,40564.0,UPI,AHMEDABAD,Uber ride,2022,12,dic.,2022-12
T9662,U112,2023-01-28,Expense,Unknown,6876.0,Bank Transfer,ahmedabad,Restaurant dinner,2023,1,ene.,2023-01
T2716,U060,2021-09-14,Expense,Food,7147.0,UPI,MUM,Movie tickets,2021,9,sep.,2021-09
T6685,U069,2022-10-13,Expense,Rent,36242.0,UPI,,Books,2022,10,oct.,2022-10
T12477,U105,2023-02-25,Expense,Rent,43992.0,Cash,jaipur,ATM withdrawal,2023,2,feb.,2023-02
T7686,U142,2024-02-12,Income,Bonus,79859.0,Bank Transfr,Chennai,Movie tickets,2024,2,feb.,2024-02
T6501,U063,2024-12-21,Expense,Food,1694.0,Crd,delhi,Train ticket,2024,12,dic.,2024-12
T3724,U094,2024-03-17,Expense,Travel,975.0,UPI,HYDERABAD,xyz123,2024,3,mar.,2024-03
T1942,U074,2023-10-27,Expense,Food,3323.0,Cash,PUN,test,2023,10,oct.,2023-10
T1301,U138,2021-07-31,Expense,Food,9440.0,Card,kolkata,Monthly rent payment,2021,7,jul.,2021-07
T5024,U144,2023-09-06,Expense,Travel,6539.0,UPI,chennai,Train ticket,2023,9,sep.,2023-09
T4778,U086,2021-07-31,Expense,Travel,6763.0,Crd,,Electricity bill,2021,7,jul.,2021-07
T3771,U028,2022-05-07,Expense,Travel,1440.0,UPI,DEL,Coffee,2022,5,may.,2022-05
T13923,U033,2021-12-19,Expense,Rent,6171.0,Cash,delhi,misc,2021,12,dic.,2021-12
T10024,U048,2021-12-25,Expense,Travel,6098.0,Card,Lucknow,Online course,2021,12,dic.,2021-12
T7635,U085,2021-09-16,Expense,Food,1785.0,Card,Pune,Gym membership,2021,9,sep.,2021-09
T11293,U017,2021-01-08,Expense,Entertainment,5052.0,Banktransfer,Jaipur,,2021,1,ene.,2021-01
T8710,U042,2024-04-22,Expense,Utilities,1140.0,Bank Transfr,BAN,Train ticket,2024,4,abr.,2024-04
T10202,U112,2022-03-24,Expense,Travel,4115.0,Cash,DEL,ATM withdrawal,2022,3,mar.,2022-03
T3535,U118,2023-04-12,Expense,Food,5139.0,UPI,mumbai,test,2023,4,abr.,2023-04
T12139,U143,2023-11-03,Expense,Food,2719.0,Bank_Transfer,Bangalore,Monthly rent payment,2023,11,nov.,2023-11
T11848,U148,2023-03-04,Expense,Travel,6515.0,Cash,LUCKNOW,Internet bill,2023,3,mar.,2023-03
T10293,U052,2024-05-07,Income,Salary,11581.0,Bank Transfer,PUN,Coffee,2024,5,may.,2024-05
T0696,U019,2023-12-21,Expense,Education,583.0,Cash,Lucknow,xyz123,2023,12,dic.,2023-12
T2402,U073,2023-11-20,Expense,Rent,11529.0,Crd,MUMBAI,xyz123,2023,11,nov.,2023-11
T11440,U132,2024-06-23,Expense,Food,7307.0,UPI,delhi,Books,2024,6,jun.,2024-06
T2940,U008,2022-07-09,Expense,Rent,45399.0,Bank Transfr,BAN,Fixed deposit,2022,7,jul.,2022-07
T9249,U142,2023-01-22,Expense,Education,5911.0,Cash,pune,Uber ride,2023,1,ene.,2023-01
T4369,U104,2021-10-15,Income,Salary,47584.0,UPI,Mumbai,Online course,2021,10,oct.,2021-10
T8639,U013,2024-12-13,Expense,Rent,4678.0,Card,lucknow,Train ticket,2024,12,dic.,2024-12
T6203,U135,2023-06-16,Expense,Food,323.0,Unknown,,Monthly rent payment,2023,6,jun.,2023-06
T0342,U042,2021-10-27,Income,Freelance,56659.0,Cash,BAN,Movie tickets,2021,10,oct.,2021-10
T11509,U144,2024-03-01,Expense,Rent,45594.0,Bank Transfer,Ahmedabad,,2024,3,mar.,2024-03
T13768,U113,2022-10-26,Expense,Rent,10026.0,UPI,HYD,...,2022,10,oct.,2022-10
T5493,U077,2022-12-20,Expense,Education,4644.0,Card,Ahmedabad,Movie tickets,2022,12,dic.,2022-12
T5072,U104,2021-09-08,Expense,Unknown,8889.0,Banktransfer,DELHI,...,2021,9,sep.,2021-09
T4239,U097,2022-02-23,Expense,Rent,999999.0,UPI,AHMEDABAD,Coffee,2022,2,feb.,2022-02
T13556,U136,2023-07-07,Expense,Utilities,6565.0,Card,JAI,,2023,7,jul.,2023-07
T6891,U075,2021-02-24,Income,Bonus,11443.0,UPI,CHE,,2021,2,feb.,2021-02
T3044,U080,2023-05-04,Expense,Utilities,805.0,UPI,Mumbai,Coffee,2023,5,may.,2023-05
T9483,U053,2021-04-08,Expense,Food,4367.0,Card,MUM,...,2021,4,abr.,2021-04
T12964,U104,2022-07-28,Expense,Food,3002.0,Bank_Transfer,HYDERABAD,Train ticket,2022,7,jul.,2022-07
T10160,U116,2023-02-20,Expense,Travel,6569.0,Card,Chennai,xyz123,2023,2,feb.,2023-02
T12969,U086,2022-09-16,Expense,Education,5980.0,Banktransfer,jaipur,Monthly rent payment,2022,9,sep.,2022-09
T8260,U026,2023-07-08,Expense,Rent,48918.0,Cash,CHE,Grocery shopping,2023,7,jul.,2023-07
T0260,U066,2022-03-29,Expense,Education,1410.0,Bank Transfer,MUM,Lunch,2022,3,mar.,2022-03
T1765,U104,2023-12-17,Income,Bonus,74980.0,Bank Transfr,Jaipur,Fixed deposit,2023,12,dic.,2023-12
T10086,U135,2023-04-25,Expense,Health,357.0,Card,KOLKATA,Fixed deposit,2023,4,abr.,2023-04
T3412,U070,2023-04-18,Expense,Food,1370.0,Cash,,,2023,4,abr.,2023-04
T5355,U042,2023-05-09,Expense,Entertainment,1200.0,Bank Transfer,JAIPUR,,2023,5,may.,2023-05
T6018,U080,2023-02-26,Expense,Health,4382.0,Card,LUCKNOW,Gym membership,2023,2,feb.,2023-02
T5788,U004,2021-01-13,Expense,Entertainment,2668.0,Bank_Transfer,Jaipur,ATM withdrawal,2021,1,ene.,2021-01
T6273,U071,2023-12-10,Expense,Health,8861.0,Bank Transfer,HYD,,2023,12,dic.,2023-12
T2939,U051,2022-02-02,Expense,Travel,6148.0,Bank Transfr,Lucknow,misc,2022,2,feb.,2022-02
T4436,U094,2022-05-27,Expense,Utilities,755.0,Cash,JAIPUR,,2022,5,may.,2022-05
T9361,U019,2024-06-10,Expense,Travel,9112.0,Card,HYDERABAD,Coffee,2024,6,jun.,2024-06
T1248,U099,2021-09-20,Expense,Rent,6348.0,Card,Ahmedabad,xyz123,2021,9,sep.,2021-09
T5054,U094,2023-05-12,Expense,Savings,1468.0,UPI,Chennai,,2023,5,may.,2023-05
T5428,U006,2022-07-19,Expense,Food,1091.0,Cash,Lucknow,Electricity bill,2022,7,jul.,2022-07
T13080,U037,2024-11-13,Expense,Food,7922.0,Bank Transfer,CHENNAI,Doctor consultation,2024,11,nov.,2024-11
T4467,U051,2023-10-17,Expense,Health,7191.0,Cash,Ahmedabad,,2023,10,oct.,2023-10
T6913,U086,2023-08-06,Expense,Rent,7991.0,Cash,,Lunch,2023,8,ago.,2023-08
T10694,U117,2022-05-11,Income,Freelance,40785.0,UPI,Hyderabad,Monthly rent payment,2022,5,may.,2022-05
T3236,U078,2021-11-27,Income,Investment,47184.0,Card,DELHI,Grocery shopping,2021,11,nov.,2021-11
T4474,U141,2023-05-17,Expense,Rent,29469.0,Card,AHM,,2023,5,may.,2023-05
T5376,U117,2023-03-10,Expense,Food,3873.0,Unknown,PUNE,Lunch,2023,3,mar.,2023-03
T2669,U046,2024-07-31,Expense,Food,3445.0,Banktransfer,PUN,EMI payment,2024,7,jul.,2024-07
T9890,U094,2023-01-21,Expense,Entertainment,8545.0,Card,DELHI,Online course,2023,1,ene.,2023-01
T2691,U098,2024-06-20,Expense,Rent,9502.0,Card,KOL,xyz123,2024,6,jun.,2024-06
T9398,U019,2022-04-05,Expense,Utilities,4386.0,Cash,ahmedabad,Electricity bill,2022,4,abr.,2022-04
T1530,U117,2023-07-20,Expense,Utilities,2635.0,Crd,jaipur,xyz123,2023,7,jul.,2023-07
T0144,U034,2022-09-11,Income,Investment,31695.0,Card,DELHI,Grocery shopping,2022,9,sep.,2022-09
T3978,U021,2023-06-23,Expense,Health,5718.0,Cash,,Uber ride,2023,6,jun.,2023-06
T2237,U146,2021-12-06,Expense,Health,5865.0,Card,Ahmedabad,,2021,12,dic.,2021-12
T12944,U125,2024-01-21,Expense,Utilities,1012.0,Cash,Kolkata,Books,2024,1,ene.,2024-01
T2890,U086,2022-06-23,Expense,Food,3062.0,Crd,,,2022,6,jun.,2022-06
T12973,U053,2022-07-31,Expense,Rent,2376.0,Cash,,!!!,2022,7,jul.,2022-07
T11768,U025,2024-02-11,Expense,Rent,3838.0,Cash,Kolkata,Lunch,2024,2,feb.,2024-02
T1512,U052,2022-08-01,Expense,Travel,1402.0,Card,kolkata,Movie tickets,2022,8,ago.,2022-08
T4338,U110,2023-12-27,Expense,Utilities,9784.0,Cash,Delhi,xyz123,2023,12,dic.,2023-12
T2854,U039,2024-12-11,Expense,Entertainment,6216.0,Bank Transfr,HYDERABAD,Monthly rent payment,2024,12,dic.,2024-12
T2694,U010,2021-01-14,Expense,Rent,27805.0,Crd,BANGALORE,Shopping,2021,1,ene.,2021-01
T12413,U004,2023-12-06,Expense,Health,6854.0,UPI,lucknow,!!!,2023,12,dic.,2023-12
T0149,U019,2021-01-25,Income,Bonus,32645.0,Cash,Mumbai,Coffee,2021,1,ene.,2021-01
T8006,U019,2021-08-15,Expense,Entertainment,4286.0,Cash,chennai,Internet bill,2021,8,ago.,2021-08
T12156,U028,2023-10-12,Expense,Rent,1920.0,Bank Transfer,mumbai,Restaurant dinner,2023,10,oct.,2023-10
T12239,U014,2023-02-01,Expense,Rent,14244.0,Crd,hyderabad,,2023,2,feb.,2023-02
T3187,U077,2021-11-12,Expense,Rent,30015.0,Bank_Transfer,DELHI,,2021,11,nov.,2021-11
T1418,U027,2023-02-23,Expense,Education,8725.0,Cash,PUNE,Fixed deposit,2023,2,feb.,2023-02
T12424,U062,2021-12-02,Expense,Travel,8955.0,Crd,CHENNAI,Grocery shopping,2021,12,dic.,2021-12
T0239,U056,2022-07-06,Expense,Food,1685.0,Card,LUC,,2022,7,jul.,2022-07
T5275,U017,2022-05-08,Expense,Food,1810.0,Banktransfer,Jaipur,Lunch,2022,5,may.,2022-05
T8546,U015,2022-04-10,Expense,Travel,2269.0,Crd,HYD,Gym membership,2022,4,abr.,2022-04
T3519,U044,2022-01-23,Expense,Entertainment,2365.0,Cash,lucknow,ATM withdrawal,2022,1,ene.,2022-01
T10616,U019,2022-01-03,Expense,Savings,8271.0,Crd,MUMBAI,,2022,1,ene.,2022-01
T5716,U083,2024-12-20,Expense,Utilities,3170.0,Banktransfer,Pune,asdfgh,2024,12,dic.,2024-12
T2438,U120,2022-07-10,Expense,Food,3926.0,Cash,,Coffee,2022,7,jul.,2022-07
T1692,U129,2024-09-24,Expense,Utilities,3624.0,Card,Bangalore,test,2024,9,sep.,2024-09
T10604,U053,2024-09-06,Expense,Rent,3143.0,UPI,Chennai,Shopping,2024,9,sep.,2024-09
T8644,U001,2022-03-14,Expense,Travel,9451.0,UPI,JAI,,2022,3,mar.,2022-03
T13813,U081,2022-12-01,Expense,Rent,39313.0,UPI,Delhi,Movie tickets,2022,12,dic.,2022-12
T8664,U041,2024-02-07,Expense,Rent,28033.0,Cash,bangalore,Monthly rent payment,2024,2,feb.,2024-02
T11151,U110,2022-04-22,Expense,Food,3246.0,Cash,Hyderabad,,2022,4,abr.,2022-04
T13233,U150,2024-04-06,Expense,Rent,18307.0,Crd,BAN,misc,2024,4,abr.,2024-04
T4049,U086,2022-08-18,Expense,Travel,1004.0,Crd,LUCKNOW,,2022,8,ago.,2022-08
T8266,U043,2022-11-05,Expense,Food,3966.0,Card,BAN,Movie tickets,2022,11,nov.,2022-11
T12522,U036,2023-08-22,Expense,Travel,6869.0,Cash,Chennai,Online course,2023,8,ago.,2023-08
T12830,U135,2023-02-27,Expense,Utilities,8122.0,Card,AHMEDABAD,ATM withdrawal,2023,2,feb.,2023-02
T12459,U120,2021-03-09,Expense,Utilities,5466.0,Card,Chennai,,2021,3,mar.,2021-03
T2892,U027,2021-10-07,Expense,Rent,2101.0,UPI,Mumbai,Electricity bill,2021,10,oct.,2021-10
T6608,U081,2023-06-04,Expense,Rent,4331.0,Cash,HYDERABAD,Train ticket,2023,6,jun.,2023-06
T10266,U073,2022-11-15,Expense,Rent,41970.0,UPI,Kolkata,Fixed deposit,2022,11,nov.,2022-11
T12940,U093,2022-08-07,Expense,Education,793.0,UPI,MUM,Doctor consultation,2022,8,ago.,2022-08
